Time,Position_N,Position_E,Position_D,Flight path angle,Heading angle,Total angle of attack,Bank angle,Ground speed,Lateral acceleration (command),Lateral acceleration (response),Bank angle (command),Bank angle (response),Drag force,Thrust force,Gravitational acceleration,Yaw,Pitch,Roll,Elevation,Azimuth
6.09,1576.659687,32.46281925,-1992.560387,1.599506747,0.564087833,2.882523852,-5.12199745,260.586002,0.59931785,0.544491255,-4.804497014,-5.12199745,102595.3834,105249.1324,9.813460628,0.306068298,4.470494436,-5.13566286,17.66909314,-2.179922216
6.1,1579.264406,32.48843864,-1992.632918,1.590422616,0.562970958,2.891012116,-5.09820002,260.5849426,0.600824626,0.546086215,-4.782908903,-5.09820002,102593.8013,105223.4815,9.813460404,0.30539159,4.469971778,-5.111820573,17.67385446,-2.172282804
6.11,1581.869127,32.5140073,-1992.705036,1.581375137,0.561856019,2.8994916,-5.074569597,260.5838823,0.602328434,0.547679486,-4.761469429,-5.074569597,102592.2226,105197.9353,9.813460182,0.304716231,4.469476405,-5.088145539,17.6786341,-2.164696491
6.12,1584.473849,32.53952533,-1992.776744,1.572364267,0.560743012,2.907962052,-5.051104805,260.582821,0.603829247,0.54927102,-4.740177356,-5.051104805,102590.6475,105172.4936,9.813459961,0.304042224,4.469008032,-5.064636383,17.68343188,-2.157162829
6.13,1587.078571,32.56499281,-1992.848042,1.563389965,0.559631935,2.916423225,-5.027804279,260.5817587,0.605327035,0.550860771,-4.719031453,-5.027804279,102589.0757,105147.1566,9.813459742,0.303369573,4.468566374,-5.041291737,17.68824764,-2.149681371
6.14,1589.683295,32.59040983,-1992.918933,1.554452187,0.558522786,2.924874874,-5.004666663,260.5806954,0.606821773,0.552448693,-4.698030502,-5.004666663,102587.5075,105121.9243,9.813459523,0.302698281,4.46815115,-5.018110243,17.69308121,-2.142251674
6.15,1592.28802,32.61577648,-1992.989418,1.54555089,0.557415562,2.933316759,-4.981690611,260.5796311,0.608313431,0.55403474,-4.677173294,-4.981690611,102585.9426,105096.7965,9.813459306,0.30202835,4.46776208,-4.995090553,17.69793244,-2.134873298
6.16,1594.892745,32.64109283,-1993.059499,1.536686027,0.55631026,2.941748641,-4.958874786,260.5785659,0.609801984,0.555618868,-4.656458628,-4.958874786,102584.3812,105071.7734,9.813459091,0.301359785,4.467398885,-4.972231329,17.70280116,-2.127545808
6.17,1597.497471,32.66635898,-1993.129177,1.527857554,0.555206877,2.950170285,-4.936217861,260.5774997,0.611287406,0.557201032,-4.635885314,-4.936217861,102582.8232,105046.8549,9.813458876,0.300692587,4.46706129,-4.949531241,17.70768721,-2.120268772
6.18,1600.102198,32.69157501,-1993.198455,1.519065423,0.554105411,2.95858146,-4.913718519,260.5764325,0.612769671,0.558781189,-4.615452172,-4.913718519,102581.2686,105022.041,9.813458663,0.300026759,4.466749022,-4.92698897,17.71259043,-2.11304176
6.19,1602.706925,32.71674102,-1993.267333,1.510309585,0.553005859,2.966981937,-4.891375452,260.5753644,0.614248754,0.560359296,-4.595158029,-4.891375452,102579.7174,104997.3316,9.81345845,0.299362303,4.466461809,-4.904603207,17.71751065,-2.105864346
6.2,1605.311652,32.74185707,-1993.335814,1.501589992,0.551908219,2.97537149,-4.869187361,260.5742953,0.615724628,0.56193531,-4.575001723,-4.869187361,102578.1695,104972.7268,9.81345824,0.298699223,4.466199381,-4.882372652,17.72244773,-2.098736109
6.21,1607.916379,32.76692327,-1993.403899,1.492906594,0.550812489,2.983749897,-4.847152958,260.5732253,0.617197271,0.56350919,-4.554982103,-4.847152958,102576.625,104948.2265,9.81345803,0.298037519,4.465961471,-4.860296014,17.72740149,-2.091656629
6.22,1610.521107,32.79193969,-1993.47159,1.484259339,0.549718665,2.992116938,-4.825270965,260.5721543,0.618666658,0.565080894,-4.535098023,-4.825270965,102575.0839,104923.8308,9.813457821,0.297377195,4.465747814,-4.838372013,17.7323718,-2.084625491
6.23,1613.125834,32.81690643,-1993.538888,1.475648176,0.548626745,3.000472397,-4.803540113,260.5710824,0.620132765,0.566650382,-4.515348351,-4.803540113,102573.546,104899.5395,9.813457614,0.296718251,4.465558145,-4.816599379,17.73735847,-2.077642283
6.24,1615.730561,32.84182356,-1993.605795,1.467073052,0.547536727,3.00881606,-4.781959141,260.5700095,0.621595569,0.568217613,-4.495731961,-4.781959141,102572.0115,104875.3527,9.813457408,0.29606069,4.465392205,-4.794976849,17.74236137,-2.070706596
6.25,1618.335288,32.86669118,-1993.672313,1.458533914,0.546448609,3.017147716,-4.7605268,260.5689358,0.623055047,0.569782548,-4.476247739,-4.7605268,102570.4803,104851.2703,9.813457203,0.295404513,4.465249732,-4.773503173,17.74738033,-2.063818025
6.26,1620.940014,32.89150936,-1993.738444,1.450030706,0.545362387,3.025467158,-4.73924185,260.5678611,0.624511177,0.571345147,-4.456894578,-4.73924185,102568.9524,104827.2923,9.813457,0.294749721,4.465130471,-4.752177109,17.7524152,-2.056976168
6.27,1623.54474,32.91627819,-1993.804188,1.441563374,0.54427806,3.03377418,-4.718103061,260.5667855,0.625963936,0.572905373,-4.437671381,-4.718103061,102567.4277,104803.4186,9.813456797,0.294096317,4.465034165,-4.730997425,17.75746583,-2.050180626
6.28,1626.149466,32.94099777,-1993.869548,1.43313186,0.543195624,3.042068582,-4.697109211,260.5657089,0.627413304,0.574463187,-4.41857706,-4.697109211,102565.9063,104779.6493,9.813456596,0.293444301,4.46496056,-4.709962897,17.76253206,-2.043431004
6.29,1628.75419,32.96566816,-1993.934525,1.424736109,0.542115079,3.050350163,-4.67625909,260.5646315,0.628859257,0.576018552,-4.399610537,-4.67625909,102564.3882,104755.9843,9.813456396,0.292793674,4.464909407,-4.689072314,17.76761373,-2.03672691
6.3,1631.358914,32.99028947,-1993.999121,1.416376062,0.541036421,3.058618728,-4.655551496,260.5635532,0.630301777,0.577571431,-4.380770741,-4.655551496,102562.8733,104732.4235,9.813456197,0.292144438,4.464880454,-4.668324472,17.77271071,-2.030067956
6.31,1633.963637,33.01486176,-1994.063337,1.40805166,0.539959648,3.066874084,-4.634985236,260.562474,0.631740841,0.579121787,-4.362056612,-4.634985236,102561.3616,104708.9668,9.813455999,0.291496593,4.464873455,-4.647718177,17.77782283,-2.023453755
6.32,1636.568359,33.03938514,-1994.127175,1.399762843,0.538884757,3.075116038,-4.614559128,260.5613938,0.633176431,0.580669586,-4.343467099,-4.614559128,102559.8532,104685.6144,9.813455802,0.290850139,4.464888163,-4.627252246,17.78294995,-2.016883927
6.33,1639.173079,33.06385968,-1994.190638,1.391509552,0.537811747,3.083344405,-4.594272,260.5603129,0.634608526,0.582214791,-4.325001159,-4.594272,102558.3479,104662.366,9.813455607,0.290205079,4.464924335,-4.606925503,17.78809192,-2.010358093
6.34,1641.777798,33.08828546,-1994.253725,1.383291725,0.536740615,3.091558998,-4.574122686,260.559231,0.636037106,0.583757367,-4.306657758,-4.574122686,102556.8458,104639.2217,9.813455413,0.289561411,4.46498173,-4.586736783,17.79324858,-2.003875876
6.35,1644.382516,33.11266257,-1994.316439,1.375109301,0.535671358,3.099759635,-4.554110035,260.5581482,0.637462153,0.585297282,-4.288435871,-4.554110035,102555.347,104616.1813,9.81345522,0.288919137,4.465060106,-4.566684932,17.7984198,-1.997436905
6.36,1646.987233,33.1369911,-1994.378782,1.366962215,0.534603975,3.107946136,-4.5342329,260.5570646,0.638883648,0.5868345,-4.270334482,-4.5342329,102553.8512,104593.2449,9.813455028,0.288278257,4.465159227,-4.546768803,17.80360542,-1.99104081
6.37,1649.591948,33.16127113,-1994.440756,1.358850406,0.533538463,3.116118325,-4.514490148,260.5559802,0.640301573,0.588368989,-4.252352583,-4.514490148,102552.3587,104570.4124,9.813454837,0.287638771,4.465278856,-4.526987259,17.80880529,-1.984687227
6.38,1652.196661,33.18550274,-1994.50236,1.350773809,0.532474821,3.124276027,-4.49488065,260.5548949,0.64171591,0.589900715,-4.234489176,-4.49488065,102550.8692,104547.6836,9.813454647,0.287000679,4.465418758,-4.507339172,17.81401928,-1.978375791
6.39,1654.801373,33.20968602,-1994.563599,1.342732359,0.531413044,3.13241907,-4.475403293,260.5538087,0.643126641,0.591429647,-4.21674327,-4.475403293,102549.383,104525.0587,9.813454458,0.286363982,4.465578701,-4.487823426,17.81924723,-1.972106145
6.4,1657.406082,33.23382106,-1994.624472,1.334725991,0.530353133,3.140547285,-4.456056967,260.5527217,0.644533749,0.592955753,-4.199113885,-4.456056967,102547.8998,104502.5374,9.813454271,0.285728679,4.465758455,-4.468438911,17.82448901,-1.965877931
6.41,1660.01079,33.25790792,-1994.684982,1.326754637,0.529295083,3.148660506,-4.436840575,260.5516339,0.645937217,0.594479002,-4.181600046,-4.436840575,102546.4197,104480.1197,9.813454085,0.28509477,4.465957791,-4.449184527,17.82974447,-1.959690796
6.42,1662.615496,33.28194671,-1994.74513,1.318818231,0.528238893,3.156758568,-4.417753029,260.5505452,0.647337028,0.595999363,-4.16420079,-4.417753029,102544.9428,104457.8055,9.813453899,0.284462255,4.466176481,-4.430059185,17.83501346,-1.953544391
6.43,1665.220199,33.3059375,-1994.804917,1.310916706,0.527184562,3.16484131,-4.398793248,260.5494558,0.648733166,0.597516805,-4.146915161,-4.398793248,102543.4689,104435.5949,9.813453715,0.283831134,4.466414302,-4.411061803,17.84029585,-1.947438368
6.44,1667.8249,33.32988038,-1994.864346,1.303049993,0.526132085,3.172908573,-4.379960162,260.5483655,0.650125616,0.599031298,-4.129742211,-4.379960162,102541.9981,104413.4876,9.813453532,0.283201406,4.466671029,-4.39219131,17.8455915,-1.941372384
6.45,1670.429599,33.35377542,-1994.923418,1.295218023,0.525081463,3.1809602,-4.36125271,260.5472744,0.651514361,0.600542815,-4.112681,-4.36125271,102540.5304,104391.4836,9.81345335,0.282573071,4.46694644,-4.373446642,17.85090026,-1.935346099
6.46,1673.034296,33.37762273,-1994.982134,1.287420727,0.524032691,3.188996039,-4.342669839,260.5461825,0.652899387,0.602051324,-4.095730597,-4.342669839,102539.0657,104369.5829,9.813453169,0.281946129,4.467240317,-4.354826746,17.85622199,-1.929359173
6.47,1675.638989,33.40142236,-1995.040497,1.279658033,0.522985768,3.197015936,-4.324210506,260.5450899,0.654280679,0.603556799,-4.07889008,-4.324210506,102537.6041,104347.7853,9.81345299,0.281320578,4.46755244,-4.336330578,17.86155657,-1.923411273
6.48,1678.243681,33.42517442,-1995.098507,1.271929871,0.521940693,3.205019742,-4.305873676,260.5439964,0.655658222,0.605059211,-4.062158534,-4.305873676,102536.1455,104326.0908,9.813452811,0.280696418,4.467882595,-4.317957101,17.86690385,-1.917502067
6.49,1680.848369,33.44887899,-1995.156166,1.26423617,0.520897462,3.213007312,-4.287658324,260.5429022,0.657032001,0.606558533,-4.045535052,-4.287658324,102534.6899,104304.4992,9.813452633,0.280073648,4.468230565,-4.299705288,17.87226369,-1.911631227
6.5,1683.453055,33.47253614,-1995.213476,1.256576857,0.519856074,3.220978501,-4.269563432,260.5418072,0.658402003,0.608054737,-4.029018735,-4.269563432,102533.2373,104283.0106,9.813452457,0.279452268,4.46859614,-4.281574121,17.87763596,-1.905798426
6.51,1686.057738,33.49614595,-1995.270438,1.24895186,0.518816526,3.228933167,-4.251587994,260.5407115,0.659768214,0.609547797,-4.012608694,-4.251587994,102531.7878,104261.6247,9.813452281,0.278832276,4.468979106,-4.263562591,17.88302052,-1.900003343
6.52,1688.662418,33.51970853,-1995.327054,1.241361105,0.517778816,3.236871169,-4.233731009,260.539615,0.661130622,0.611037687,-3.996304044,-4.233731009,102530.3412,104240.3415,9.813452107,0.278213672,4.469379256,-4.245669697,17.88841724,-1.894245656
6.53,1691.267094,33.54322393,-1995.383326,1.233804519,0.516742943,3.244792371,-4.215991487,260.5385177,0.662489212,0.612524381,-3.980103913,-4.215991487,102528.8976,104219.161,9.813451934,0.277596454,4.469796381,-4.227894448,17.89382599,-1.88852505
6.54,1693.871768,33.56669226,-1995.439255,1.226282026,0.515708903,3.252696638,-4.198368446,260.5374197,0.663843972,0.614007855,-3.964007431,-4.198368446,102527.457,104198.0829,9.813451762,0.276980621,4.470230276,-4.210235859,17.89924664,-1.88284121
6.55,1696.476438,33.59011359,-1995.494842,1.218793552,0.514676696,3.260583837,-4.180860913,260.536321,0.66519489,0.615488082,-3.948013741,-4.180860913,102526.0193,104177.1073,9.81345159,0.276366173,4.470680736,-4.192692958,17.90467904,-1.877193826
6.56,1699.081105,33.613488,-1995.550089,1.211339021,0.513646318,3.268453838,-4.163467922,260.5352216,0.666541954,0.616965038,-3.93212199,-4.163467922,102524.5847,104156.2339,9.81345142,0.275753108,4.471147559,-4.175264776,17.91012308,-1.871582588
6.57,1701.685769,33.63681557,-1995.604998,1.203918357,0.512617768,3.276306512,-4.146188518,260.5341215,0.667885152,0.6184387,-3.916331335,-4.146188518,102523.1529,104135.4628,9.813451251,0.275141425,4.471630543,-4.157950357,17.91557861,-1.866007192
6.58,1704.290429,33.6600964,-1995.65957,1.196531483,0.511591044,3.284141732,-4.129021752,260.5330207,0.669224471,0.619909045,-3.900640939,-4.129021752,102521.7241,104114.7937,9.813451083,0.274531122,4.47212949,-4.140748752,17.92104552,-1.860467334
6.59,1706.895085,33.68333055,-1995.713807,1.189178322,0.510566143,3.291959376,-4.111966684,260.5319191,0.670559903,0.621376048,-3.885049974,-4.111966684,102520.2982,104094.2266,9.813450916,0.273922198,4.472644201,-4.123659019,17.92652368,-1.854962716
6.6,1709.499738,33.70651812,-1995.76771,1.181858797,0.509543063,3.299759322,-4.095022384,260.5308169,0.671891434,0.622839686,-3.869557617,-4.095022384,102518.8752,104073.7614,9.81345075,0.273314652,4.473174481,-4.106680226,17.93201295,-1.849493039
6.61,1712.104387,33.72965919,-1995.821281,1.174572829,0.508521803,3.307541449,-4.078187928,260.529714,0.673219054,0.624299939,-3.854163056,-4.078187928,102517.4551,104053.3979,9.813450585,0.272708481,4.473720135,-4.089811448,17.93751321,-1.84405801
6.62,1714.709032,33.75275383,-1995.874521,1.16732034,0.50750236,3.315305641,-4.0614624,260.5286105,0.674542754,0.625756783,-3.838865483,-4.0614624,102516.038,104033.136,9.813450421,0.272103686,4.474280971,-4.07305177,17.94302433,-1.838657337
6.63,1717.313674,33.77580213,-1995.927432,1.160101249,0.506484732,3.323051782,-4.044844895,260.5275063,0.675862523,0.627210198,-3.823664099,-4.044844895,102514.6237,104012.9756,9.813450258,0.271500263,4.474856796,-4.056400283,17.94854619,-1.833290731
6.64,1719.918311,33.79880417,-1995.980016,1.152915479,0.505468916,3.330779759,-4.028334514,260.5264014,0.677178351,0.628660161,-3.808558112,-4.028334514,102513.2123,103992.9167,9.813450096,0.270898212,4.475447422,-4.039856087,17.95407867,-1.827957905
6.65,1722.522944,33.82176004,-1996.032273,1.145762947,0.504454912,3.33848946,-4.011930365,260.5252959,0.678490229,0.630106653,-3.793546737,-4.011930365,102511.8037,103972.959,9.813449935,0.27029753,4.47605266,-4.023418291,17.95962163,-1.822658576
6.66,1725.127573,33.84466981,-1996.084206,1.138643575,0.503442717,3.346180778,-3.995631566,260.5241898,0.679798148,0.631549652,-3.778629196,-3.995631566,102510.3981,103953.1024,9.813449775,0.269698216,4.476672324,-4.00708601,17.96517497,-1.817392464
6.67,1727.732198,33.86753357,-1996.135815,1.131557281,0.502432329,3.353853603,-3.979437241,260.523083,0.681102097,0.63298914,-3.763804718,-3.979437241,102508.9953,103933.3468,9.813449616,0.269100269,4.477306228,-3.990858368,17.97073855,-1.812159288
6.68,1730.336818,33.89035139,-1996.187103,1.124503983,0.501423745,3.361507832,-3.963346524,260.5219756,0.68240207,0.634425095,-3.74907254,-3.963346524,102507.5953,103913.6922,9.813449458,0.268503686,4.477954189,-3.974734498,17.97631226,-1.806958775
6.69,1732.941434,33.91312337,-1996.238071,1.117483599,0.500416964,3.369143362,-3.947358556,260.5208676,0.683698056,0.635857499,-3.734431904,-3.947358556,102506.1981,103894.1382,9.813449301,0.267908465,4.478616026,-3.958713538,17.98189597,-1.80179065
6.7,1735.546046,33.93584957,-1996.28872,1.110496048,0.499411983,3.37676009,-3.931472484,260.519759,0.684990049,0.637286334,-3.71988206,-3.931472484,102504.8038,103874.6849,9.813449145,0.267314605,4.479291558,-3.942794636,17.98748957,-1.796654644
6.71,1738.150653,33.95853009,-1996.339052,1.103541246,0.498408801,3.384357918,-3.915687465,260.5186499,0.686278039,0.63871158,-3.705422266,-3.915687465,102503.4123,103855.332,9.81344899,0.266722103,4.479980605,-3.926976946,17.99309294,-1.791550487
6.72,1740.755256,33.981165,-1996.389068,1.09661911,0.497407415,3.391936749,-3.900002662,260.5175401,0.68756202,0.640133219,-3.691051785,-3.900002662,102502.0237,103836.0795,9.813448836,0.266130958,4.48068299,-3.911259632,17.99870596,-1.786477914
6.73,1743.359853,34.00375439,-1996.43877,1.089729557,0.496407823,3.399496487,-3.884417247,260.5164298,0.688841984,0.641551234,-3.676769887,-3.884417247,102500.6378,103816.9272,9.813448683,0.265541168,4.481398538,-3.895641863,18.00432851,-1.781436663
6.74,1745.964446,34.02629833,-1996.48816,1.082872503,0.495410024,3.407037039,-3.868930398,260.5153189,0.690117923,0.642965607,-3.662575849,-3.868930398,102499.2547,103797.8749,9.813448531,0.26495273,4.482127074,-3.880122816,18.00996048,-1.776426471
6.75,1748.569034,34.04879691,-1996.537238,1.076047864,0.494414015,3.414558313,-3.853541301,260.5142075,0.69138983,0.644376322,-3.648468954,-3.853541301,102497.8744,103778.9225,9.81344838,0.264365643,4.482868424,-3.864701678,18.01560175,-1.771447082
6.76,1751.173618,34.07125021,-1996.586007,1.069255554,0.493419794,3.42206022,-3.838249149,260.5130955,0.6926577,0.64578336,-3.634448493,-3.838249149,102496.4969,103760.0699,9.81344823,0.263779905,4.483622418,-3.849377639,18.02125221,-1.766498239
6.77,1753.778196,34.09365831,-1996.634467,1.062495489,0.492427359,3.429542671,-3.823053143,260.511983,0.693921525,0.647186707,-3.620513761,-3.823053143,102495.1222,103741.3169,9.813448081,0.263195513,4.484388885,-3.8341499,18.02691175,-1.761579689
6.78,1756.382769,34.11602128,-1996.68262,1.055767583,0.491436709,3.437005581,-3.807952491,260.51087,0.695181299,0.648586346,-3.606664063,-3.807952491,102493.7502,103722.6633,9.813447932,0.262612464,4.485167656,-3.819017667,18.03258024,-1.75669118
6.79,1758.987337,34.13833922,-1996.730469,1.04907175,0.49044784,3.444448865,-3.792946409,260.5097564,0.696437017,0.649982261,-3.592898706,-3.792946409,102492.381,103704.109,9.813447785,0.262030758,4.485958564,-3.803980155,18.03825759,-1.751832465
6.8,1761.5919,34.16061219,-1996.778013,1.042407905,0.489460751,3.45187244,-3.778034117,260.5086424,0.697688672,0.651374437,-3.579217008,-3.778034117,102491.0145,103685.6539,9.813447639,0.261450392,4.486761443,-3.789036585,18.04394367,-1.747003296
6.81,1764.196458,34.18284029,-1996.825255,1.035775961,0.488475439,3.459276226,-3.763214846,260.5075278,0.698936258,0.652762859,-3.565618289,-3.763214846,102489.6508,103667.2978,9.813447493,0.260871362,4.487576129,-3.774186184,18.04963838,-1.74220343
6.82,1766.80101,34.20502358,-1996.872196,1.029175831,0.487491904,3.466660145,-3.748487832,260.5064128,0.700179771,0.654147512,-3.552101877,-3.748487832,102488.2898,103649.0405,9.813447349,0.260293669,4.488402458,-3.759428189,18.05534161,-1.737432625
6.83,1769.405557,34.22716216,-1996.918837,1.022607429,0.486510142,3.474024117,-3.733852318,260.5052973,0.701419206,0.655528382,-3.538667107,-3.733852318,102486.9315,103630.8818,9.813447205,0.259717307,4.489240269,-3.744761841,18.06105325,-1.732690641
6.84,1772.010098,34.24925611,-1996.965181,1.016070665,0.485530152,3.481368069,-3.719307554,260.5041814,0.702654557,0.656905455,-3.525313319,-3.719307554,102485.576,103612.8217,9.813447062,0.259142277,4.490089401,-3.73018639,18.06677319,-1.727977241
